鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
北投區,房地(土地+建物)+車位,臺北市北投區文林北路94巷31~60號,31.25,住,,,1060502,土地2建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991115,214.19,3,2,2,有,有,44500000,207769,坡道平面,39,0,,RPXOMLRJOHMFFEA98CA
北投區,房地(土地+建物)+車位,臺北市北投區中央北路四段515巷31~60號,16.48,工,,,1060503,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021129,90.38,0,0,0,無,有,10600000,139198,坡道平面,27.52,1850000,,RPPNMLSJOHMFFEA18CA
北投區,房地(土地+建物),臺北市北投區行義路58巷1~30號,29.32,住,,,1060420,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721201,104.95,3,2,2,有,無,10500000,100048,,0,0,,RPTNMLSJOHMFFEA58CA
北投區,房地(土地+建物)+車位,臺北市北投區同德街1~30號,14.07,住,,,1060410,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,940923,86.21,2,1,2,有,有,14900000,164676,坡道機械,6.66,1800000,含增建或未登記建物,RPSOMLNKOHMFFEA18CA
北投區,房地(土地+建物)+車位,臺北市北投區光明路241~270號,3.94,其他,,,1060504,土地1建物1車位1,四層,十九層,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,980818,46.56,1,1,1,有,有,4500000,96629,坡道平面,40.07,0,親屬間買賣。,RPQNMLKLOHMFFEA67CA
北投區,房地(土地+建物),臺北市北投區中央南路二段1~30號,7.73,工,,,1060514,土地1建物1車位0,十層,十九層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1040828,48.48,0,1,1,有,有,7100000,146452,,0,0,,RPVOMLQKOHMFFEA78CA
北投區,房地(土地+建物),臺北市北投區建民路91~120號,23.18,住,,,1060525,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,940415,79.92,2,2,1,有,無,17880000,223724,,0,0,,RPQOMLQKOHMFFEA28CA
北投區,房地(土地+建物)+車位,臺北市北投區公?路211~240號,48.31,住,,,1060531,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040807,194.63,3,2,2,有,無,31500000,161846,升降機械,14.47,0,,RPSNMLQKOHMFFEA38CA
士林區,車位,臺北市士林區通河東街二段1~30號,1.7,住,,,1060601,土地0建物0車位1,地下層,四層,其他,見使用執照,鋼筋混凝土造,631211,18.59,0,0,0,有,有,2100000,,坡道平面,18.59,2100000,,RPQNMLPKOHMFFEA08CA
士林區,土地,福順段一小段151~180地號,68.6,住,,,1060402,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,19750000,287901,,0,0,1.權利人共二人。2.二親等間買賣。,RPPOMLTKOHMFFEA48CA
北投區,房地(土地+建物),臺北市北投區中央南路二段1~30號,16.52,工,,,1060504,土地1建物1車位0,二層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040828,107.45,0,0,0,無,有,13970000,130014,,0,0,,RPTNMLTKOHMFFEA78CA
北投區,房地(土地+建物)+車位,臺北市北投區中央北路一段61~90號,25.9,商,,,1060511,土地1建物2車位3,一層，騎樓，地下一層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,810622,227.93,0,0,0,無,有,16250000,71297,升降機械,53.01,0,,RPTNMLKLOHMFFEA97CA
北投區,房地(土地+建物),臺北市北投區中央北路三段148巷2弄1~30號,31.13,住,,,1060513,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750307,111.9,3,2,2,有,無,8000000,71492,,0,0,含增建或未登記建物。,RPXNMLLLOHMFFEA48CA
北投區,土地,豐年段二小段781~810地號,100.26,其他,,,1050513,土地6建物0車位0,,,其他,,,,0,0,0,0,有,無,17531061,174856,,0,0,公共設施保留地之交易。,RPSPMLMKOHMFFEA18CA
士林區,房地(土地+建物),臺北市士林區社子街125巷31~60號,32,住,,,1060424,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,600907,70.41,3,1,2,有,無,2700000,38347,,0,0,親友、員工或其他特殊關係間之交易。,RPROMLMKOHMFFEA97CA
北投區,房地(土地+建物)+車位,臺北市北投區行義路1~30號,38.19,住,,,1060514,土地4建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,911007,177.08,4,2,2,有,有,31000000,175052,塔式車位,0,0,含增建或未登記建物。內含獨立產權車位，未包含在棟數內。本案車位面積無法概算。,RPWPMLTJOHMFFEA56CA
北投區,房地(土地+建物)+車位,臺北市北投區溫泉路73巷1~30號,42.16,其他,,,1060418,土地1建物1車位2,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881111,281.81,4,2,3,有,有,31200000,110713,升降機械,0,0,,RPQNMLKKOHMFFEA57CA
北投區,房地(土地+建物)+車位,臺北市北投區公?路211~240號,34.79,住,,,1060531,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040807,160.25,3,2,2,有,無,24630000,153697,升降機械,14.47,0,,RPOPMLTJOHMFFEA38CA
北投區,房地(土地+建物),臺北市北投區大業路511~540號,9.45,住,,,1060330,土地1建物1車位0,一層，走廊,十二層,店面(店鋪),商業用,鋼筋混凝土造,840915,51.85,0,0,0,無,有,9000000,173578,,0,0,含增建或未登記建物。,RPUNMLTJOHMFFEA78CA
士林區,房地(土地+建物),臺北市士林區福國路50巷2弄1~30號,13.8,住,,,1060518,土地4建物1車位0,二層,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,680502,64.62,3,2,2,有,無,4430000,68555,,0,0,親友、員工或其他特殊關係間之交易。,RPPOMLSJOHMFFEA28CA
南港區,房地(土地+建物)+車位,臺北市南港區忠孝東路六段121~150號,5.9,住,,,1060323,土地1建物2車位1,五層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1000110,47.37,1,1,1,有,有,13000000,274377,升降機械,2.07,0,,RPUOMLRJPHMFFDA68CA
松山區,房地(土地+建物),臺北市松山區三民路80巷1~30號,21.84,住,,,1060516,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,810413,93.03,2,2,1,有,有,19000000,204235,,0,0,,RPXNMLSLOHMFFDA09CA
信義區,房地(土地+建物)+車位,臺北市信義區松信路50巷1~30號,55.56,住,,,1060518,土地1建物1車位3,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1021206,385.01,0,0,0,無,有,75000000,277051,坡道平面,132.71,5100000,,RPSNMLQLOHMFFDA38CA
信義區,房地(土地+建物)+車位,臺北市信義區松信路50巷1~30號,55.66,住,,,1060518,土地1建物1車位3,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1021206,387.28,0,0,0,無,有,75000000,277040,坡道平面,134.97,5100000,,RPTNMLQLOHMFFDA48CA
信義區,房地(土地+建物),臺北市信義區永吉路151~180號,8.48,商,,,1060425,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,751229,111.98,3,2,2,有,有,24700000,220575,,0,0,,RPQNMLOKOHMFFDA87CA
南港區,房地(土地+建物)+車位,臺北市南港區興中路28巷1~30號,12.7,商,,,1060422,土地1建物1車位1,十層，電梯樓梯間,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841020,126.09,3,2,2,有,有,23380000,185438,升降機械,0,0,內含獨立產權車位，未包含在棟數內含增建或未登記建物。,RPUOMLMKOHMFFDA18CA
信義區,房地(土地+建物),臺北市信義區信義路五段121~150號,8.53,其他,,,1060508,土地1建物1車位0,十四層,十九層,套房(1房1廳1衛),住家用,見其他登記事項,951229,51.32,1,1,1,有,有,13500000,263055,,0,0,含增建或未登記建物。,RPOPMLTJOHMFFDA28CA
信義區,房地(土地+建物),臺北市信義區忠孝東路四段553巷16弄1~30號,6.81,住,,,1060516,土地1建物1車位0,七層，陽台,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,650504,32.91,1,1,1,有,有,7600000,230933,,0,0,含增建或未登記建物，陽台外推.,RPWNMLNKOHMFFDA38CA
信義區,房地(土地+建物),臺北市信義區基隆路一段35巷7弄1~30號,14.83,住,,,1060428,土地1建物1車位0,四層，電梯樓梯間,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841026,56.74,2,1,1,有,無,4650000,81953,,0,0,親友、員工或其他特殊關係間之交易。,RPPOMLNKOHMFFDA77CA
信義區,房地(土地+建物)+車位,臺北市信義區松德路151~180號,11.58,住,,,1060303,土地1建物1車位2,九層,三十層,住宅大樓(11層含以上有電梯),商業用,鋼骨混凝土造,820524,180.41,3,2,2,有,有,35300000,195665,坡道機械,0,0,內含獨立產權車位，未包含在棟數內含增建或未登記建物。,RPROMLSJOHMFFDA38CA
信義區,房地(土地+建物),臺北市信義區林口街52巷1~30號,33.25,住,,,1060506,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,67.65,3,2,1,有,無,14600000,215817,,0,0,含增建或未登記建物。,RPSNMLTJOHMFFDA48CA
松山區,房地(土地+建物),臺北市松山區復興南路一段31~60號,2.17,商,,,1060511,土地1建物1車位0,九層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,740815,22.14,1,0,1,有,有,5450000,246161,,0,0,,RPTNMLTJOHMFFDA58CA
中山區,房地(土地+建物)+車位,臺北市中山區農安街1巷31~60號,8.24,商,,,1060525,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050829,118.64,2,2,2,有,有,17622212,186879,坡道平面,36.65,2300000,,RPRNMLKMOHMFFCA67CA
內湖區,房地(土地+建物),臺北市內湖區文德路220巷5弄1~30號,27,住,,,1060525,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,78.22,3,2,1,有,無,14580000,186397,,0,0,,RPXOMLPKOHMFFCA68CA
內湖區,房地(土地+建物),臺北市內湖區成功路三段187巷3弄1~30號,28.85,商,,,1060504,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680922,105.45,3,2,2,有,無,12880000,122143,,0,0,,RPPOMLQKOHMFFCA97CA
中山區,房地(土地+建物),臺北市中山區農安街1巷31~60號,13.35,商,,,1060525,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050829,135.48,3,2,2,有,有,35457769,261720,,0,0,,RPOOMLOJPHMFFCA67CA
中山區,房地(土地+建物)+車位,臺北市中山區松江路391~420號,28.88,住,,,1060509,土地2建物1車位2,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040713,337.91,4,2,3,有,有,82000000,275892,坡道平面,59.54,5200000,,RPWOMLSLOHMFFCA98CA
中山區,房地(土地+建物)+車位,臺北市中山區松江路391~420號,28.88,住,,,1060516,土地2建物1車位2,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040713,337.91,4,2,3,有,有,82900000,279125,坡道平面,59.54,5200000,,RPXOMLSLOHMFFCA09CA
中山區,房地(土地+建物),臺北市中山區合江街91~120號,20.06,住,,,1060413,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,55.66,3,2,1,有,無,10000000,179662,,0,0,親友、員工或其他特殊關係間之交易(因和解而移轉),RPRPMLMLOHMFFCA97CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段103巷31~60號,112.8,住,,,1060405,土地1建物1車位2,全,四層,透天厝,住家用,鋼筋混凝土造,1041126,484.33,0,0,0,無,有,106500000,223706,坡道平面,35.08,6000000,,RPOSMLMLOHMFFCA97CA
內湖區,房地(土地+建物),臺北市內湖區康樂街31~60號,45.4,住,,,1060506,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,771018,139.69,3,2,2,有,無,13300000,95211,,0,0,含增建或未登記建物,RPSSMLMLOHMFFCA38CA
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,3.1,商,,,1060519,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,760305,38.09,1,1,1,有,有,3571608,93768,,0,0,親友、員工或其他特殊關係間之交易。,RPRNMLLJPHMFFCA57CA
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,1.88,商,,,1060519,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,760305,23.06,1,1,1,有,有,2162452,93775,,0,0,親友、員工或其他特殊關係間之交易。,SPRNMLLJPHMFFCA67CA
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,2.54,商,,,1060519,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,680119,35.98,1,1,1,有,有,3374025,93775,,0,0,親友、員工或其他特殊關係間之交易。,TPRNMLLJPHMFFCA77CA
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,2.82,商,,,1060519,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,760305,34.8,1,1,1,有,有,3262901,93762,,0,0,親友、員工或其他特殊關係間之交易。,UPRNMLLJPHMFFCA87CA
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,2.82,商,,,1060519,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,760305,34.8,1,1,1,有,有,3262901,93762,,0,0,親友、員工或其他特殊關係間之交易。,VPRNMLLJPHMFFCA97CA
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,2.35,商,,,1060519,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,680119,28.72,1,1,1,有,有,2693312,93778,,0,0,親友、員工或其他特殊關係間之交易。,WPRNMLLJPHMFFCA08CA
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,2.91,商,,,1060519,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,680119,35.98,1,1,1,有,有,3374306,93783,,0,0,親友、員工或其他特殊關係間之交易。,XPRNMLLJPHMFFCA18CA
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,2.82,商,,,1060519,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,760305,34.8,1,1,1,有,有,3262901,93762,,0,0,親友、員工或其他特殊關係間之交易。,YPRNMLLJPHMFFCA28CA
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,2.16,商,,,1060519,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,680119,25.75,1,1,1,有,有,2414519,93768,,0,0,親友、員工或其他特殊關係間之交易。,ZPRNMLLJPHMFFCA38CA
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,2.16,商,,,1060519,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,680119,26.58,1,1,1,有,有,2492727,93782,,0,0,親友、員工或其他特殊關係間之交易。,QQRNMLLJPHMFFCA57CA
萬華區,房地(土地+建物),臺北市萬華區水源路181~210號,26.2,住,,,1060504,土地2建物1車位0,一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861023,150.98,3,2,2,有,有,17600000,116572,,0,0,親友、員工或其他特殊關係間之交易。,RPXNMLSJOHMFFBA68CA
大同區,房地(土地+建物),臺北市大同區歸綏街194巷1~30號,22,商,,,1060518,土地2建物1車位0,一層，騎樓,四層,店面(店鋪),,加強磚造,,84.05,0,2,1,有,無,16850000,200476,,0,0,含增建或未登記建物。,RPUOMLSJOHMFFBA48CA
萬華區,房地(土地+建物),臺北市萬華區青年路168巷49弄31~60號,11.36,住,,,1060511,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640523,38.65,1,1,1,有,有,3800000,98318,,0,0,,RPUOMLMKOHMFFBA97CA
中正區,房地(土地+建物),臺北市中正區新生南路一段121~150號,3.31,住,,,1060516,土地2建物1車位0,地下層,七層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,700211,15.27,0,0,0,無,有,2000000,130890,,0,0,,RPRNMLMKOHMFFBA57CA
文山區,房地(土地+建物)+車位,臺北市文山區木新路二段161巷1~30號,17.44,住,,,1060517,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850126,77.92,3,1,1,有,有,3670000,47100,升降機械,0,0,親友、員工或其他特殊關係間之交易。,RPQOMLTJOHMFFAA08CA
文山區,房地(土地+建物),臺北市文山區景華街82巷7弄1~30號,7.57,住,,,1060525,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,26.88,2,2,1,有,無,1320000,49107,,0,0,親友、員工或其他特殊關係間之交易。,RPSNMLTJOHMFFAA18CA
文山區,房地(土地+建物)+車位,臺北市文山區景華街181~210號,12.99,住,,,1060502,土地1建物1車位1,七層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1050930,131.1,2,1,1,有,無,22000000,226635,坡道平面,41.97,1800000,(1)新屋管委會尚未成立(2)106.3.31買入(3)車位總價180萬土地款1116000房屋款684000,RPWNMLTJOHMFFAA58CA
文山區,房地(土地+建物)+車位,臺北市文山區景華街181~210號,11.21,住,,,1060502,土地1建物1車位1,四層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1050930,118.4,2,1,1,有,無,19500000,231584,塔式車位,41.97,1800000,(1)新屋管委會尚未成立(2)車位總價180萬土地款1116000房屋款684000(3)106.4.10買入,RPXNMLTJOHMFFAA68CA
文山區,房地(土地+建物),臺北市文山區汀州路四段241~270號,38,住,,,1060429,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991104,192.24,3,2,1,有,有,26800000,139409,,0,0,,RPPNMLTKOHMFFAA97CA
文山區,房地(土地+建物),臺北市文山區指南路一段96巷1~30號,15.62,住,,,1060510,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010509,72.29,2,2,2,有,有,10100000,139715,,0,0,含增建或未登記建物。,RPOOMLNKOHMFFAA37CA
